,0,1,2,3,4,frXle,fre_pct,grade
糕,84,2,3.535714285714285,23,3.08695652173913,1932,0.9132260973761205,4
软,52,1,3.153846153846153,37,2.972972972972973,1924,0.9133361843024511,4
傍,52,3,3.019230769230768,37,2.945945945945946,1924,0.9134462712287819,4
独,48,1,2.958333333333334,40,2.9,1920,0.9135478899300101,4
骑,56,1,2.910714285714285,34,3.0,1904,0.9136664450814431,4
脖,56,2,3.25,34,3.1470588235294112,1904,0.9137850002328762,4
专,56,2,3.464285714285714,34,3.352941176470588,1904,0.9139035553843092,4
武,76,1,2.947368421052631,25,3.2,1900,0.914064451661254,4
蛇,73,2,2.958904109589041,26,2.730769230769231,1898,0.9142189967693721,4
隆,70,2,3.2,27,3.074074074074074,1890,0.9143671907086635,4
恐,70,3,3.342857142857144,27,3.148148148148148,1890,0.9145153846479547,4
慌,59,3,3.288135593220339,32,3.1875,1888,0.9146402909682145,4
亚,78,2,3.307692307692307,24,3.208333333333333,1872,0.9148054213577105,4
棒,72,2,3.486111111111111,26,3.269230769230769,1872,0.914957849409553,4
丹,85,3,3.294117647058823,22,3.090909090909091,1870,0.9151377991929781,4
耍,51,1,3.294117647058823,36,3.0,1836,0.9152457690630332,4
模,47,1,3.106382978723404,39,3.128205128205128,1833,0.915345270707986,4
基,79,4,3.3417721518987342,23,3.5217391304347823,1817,0.9155125181537576,4
烧,55,3,3.436363636363636,33,3.363636363636363,1815,0.915628956248915,4
肯,49,3,3.3469387755102042,37,3.297297297297297,1813,0.9157326920064189,4
披,53,3,3.132075471698113,34,3.117647058823529,1802,0.9158448959890252,4
岩,62,3,3.387096774193548,29,3.137931034482758,1798,0.9159761534781118,4
兄,58,1,3.034482758620689,31,3.0,1798,0.916098942742096,4
束,64,3,3.484375,28,3.214285714285714,1792,0.9162344343437338,4
必,47,3,3.574468085106383,38,3.5,1786,0.9163339359886864,4
段,47,2,3.489361702127659,38,3.368421052631579,1786,0.9164334376336392,4
筝,81,3,2.777777777777777,22,2.727272727272727,1782,0.916604919191962,4
帽,68,2,3.102941176470588,26,2.884615384615384,1768,0.9167488790187021,4
插,52,3,3.153846153846153,34,3.235294117647059,1768,0.9168589659450328,4
尺,60,1,3.0,29,2.862068965517241,1740,0.9169859893215682,4
册,47,2,3.319148936170212,37,3.135135135135135,1739,0.9170854909665209,4
章,56,3,3.285714285714285,31,3.387096774193548,1736,0.9172040461179539,4
懒,51,3,3.039215686274509,34,3.235294117647059,1734,0.917312015988009,4
姨,69,2,3.1304347826086962,25,2.88,1725,0.9174580928710246,4
湾,69,1,2.768115942028985,25,2.76,1725,0.9176041697540404,4
佳,95,1,2.8315789473684223,18,3.055555555555555,1710,0.9178052901002215,4
则,50,1,3.64,34,3.588235294117647,1700,0.9179111429140009,4
牢,53,4,3.6037735849056602,32,3.5,1696,0.9180233468966073,4
丑,113,4,3.920353982300885,15,3.4666666666666672,1695,0.9182625742557489,4
劝,58,3,3.534482758620689,29,3.5172413793103443,1682,0.9183853635197331,4
眉,48,2,3.0,35,3.1428571428571432,1680,0.9184869822209614,4
须,48,3,3.5625,35,3.485714285714285,1680,0.9185886009221897,4
针,67,3,3.194029850746268,25,3.16,1675,0.9187304436926542,4
饱,54,2,2.814814814814815,31,2.806451612903226,1674,0.9188447647315361,4
按,44,1,2.977272727272726,38,2.973684210526315,1672,0.9189379152076621,4
版,49,2,3.183673469387755,34,3.0,1666,0.919041650965166,4
富,49,1,3.448979591836734,34,3.4117647058823533,1666,0.9191453867226699,4
至,45,2,3.422222222222222,37,3.351351351351352,1665,0.9192406542550714,4
卫,64,1,3.1875,26,3.038461538461538,1664,0.9193761458567091,4
联,52,3,3.076923076923077,32,3.0625,1664,0.9194862327830399,4
派,52,3,3.5,32,3.34375,1664,0.9195963197093705,4
霞,57,2,2.929824561403508,29,2.827586206896551,1653,0.9197169919170791,4
肉,50,1,3.04,33,3.03030303030303,1650,0.9198228447308586,4
类,53,3,3.433962264150943,31,3.419354838709677,1643,0.9199350487134649,4
苹,63,1,2.666666666666666,26,2.615384615384616,1638,0.9200684232588271,4
峰,71,3,3.154929577464789,23,3.043478260869565,1633,0.9202187342543939,4
摔,51,2,3.392156862745098,32,3.28125,1632,0.9203267041244491,4
归,51,3,3.392156862745098,32,3.21875,1632,0.9204346739945041,4
悠,51,3,3.235294117647059,32,3.28125,1632,0.9205426438645592,4
刮,51,2,2.8431372549019613,32,2.84375,1632,0.9206506137346143,4
枣,81,1,3.469135802469135,20,3.1,1620,0.9208220952929371,4
邻,49,2,3.020408163265306,33,3.03030303030303,1617,0.920925831050441,4
粮,85,2,2.941176470588235,19,2.842105263157894,1615,0.9211057808338661,4
唉,50,1,3.12,32,3.25,1600,0.9212116336476456,4
滋,50,2,3.14,32,3.218749999999999,1600,0.9213174864614251,4
舟,50,2,2.96,32,3.125,1600,0.9214233392752046,4
喷,57,4,3.228070175438596,28,3.214285714285714,1596,0.9215440114829132,4
秘,48,1,3.229166666666666,33,3.212121212121212,1584,0.9216456301841416,4
互,44,2,3.204545454545454,36,3.111111111111111,1584,0.9217387806602675,4
垂,51,1,3.333333333333333,31,3.32258064516129,1581,0.9218467505303226,4
究,51,3,3.372549019607843,31,3.483870967741935,1581,0.9219547204003777,4
咕,83,1,2.5542168674698793,19,3.052631578947368,1577,0.9221304360712517,4
湿,45,2,2.8666666666666663,35,2.942857142857142,1575,0.9222257036036532,4
茂,49,3,3.204081632653061,32,3.25,1568,0.9223294393611571,4
环,56,3,3.178571428571428,28,3.214285714285714,1568,0.9224479945125902,4
叮,58,2,3.482758620689655,27,3.296296296296296,1566,0.9225707837765743,4
验,46,2,3.347826086956521,34,3.294117647058823,1564,0.9226681683652515,4
洪,71,3,2.774647887323943,22,3.136363636363636,1562,0.9228184793608184,4
巾,52,2,3.0,30,2.833333333333333,1560,0.922928566287149,4
脱,52,4,3.384615384615384,30,3.5,1560,0.9230386532134798,4
稼,52,1,3.096153846153846,30,3.1,1560,0.9231487401398104,4
烈,43,2,3.604651162790698,36,3.555555555555555,1548,0.9232397735596608,4
持,43,2,3.465116279069767,36,3.416666666666666,1548,0.9233308069795111,4
血,57,3,3.368421052631578,27,3.481481481481481,1539,0.9234514791872197,4
状,53,3,3.3207547169811322,29,3.344827586206896,1537,0.9235636831698261,4
呱,90,1,2.388888888888889,17,2.470588235294117,1530,0.9237542182346291,4
灭,49,2,3.122448979591837,31,2.903225806451613,1519,0.923857953992133,4
铅,66,1,2.5303030303030303,23,2.5217391304347823,1518,0.923997679706322,4
即,41,4,3.512195121951219,37,3.459459459459459,1517,0.9240844790136211,4
研,56,3,3.5178571428571432,27,3.555555555555555,1512,0.9242030341650542,4
瓣,50,1,3.12,30,3.033333333333333,1500,0.9243088869788336,4
笋,88,4,3.579545454545454,17,3.0,1496,0.9244951879310855,4
撑,45,2,2.844444444444444,33,3.0,1485,0.9245904554634872,4
旅,57,3,2.9649122807017543,26,2.923076923076923,1482,0.9247111276711958,4
虽,41,3,3.341463414634146,36,3.305555555555555,1476,0.9247979269784949,4
扎,46,3,3.08695652173913,32,3.15625,1472,0.9248953115671721,4
泼,70,3,3.171428571428571,21,3.047619047619047,1470,0.9250435055064634,4
贵,42,2,3.1428571428571432,35,3.1428571428571432,1470,0.9251324218700382,4
菇,61,1,2.754098360655737,24,2.791666666666666,1464,0.9252615623028492,4
淹,61,2,3.5081967213114753,24,3.25,1464,0.9253907027356602,4
陈,52,1,3.115384615384615,28,3.107142857142857,1456,0.9255007896619908,4
匹,50,2,3.4,29,3.034482758620689,1450,0.9256066424757703,4
柔,42,1,2.8095238095238093,34,2.941176470588235,1428,0.9256955588393451,4
瀑,95,3,3.621052631578947,15,3.266666666666666,1425,0.9258966791855261,4
赏,43,4,3.534883720930232,33,3.454545454545454,1419,0.9259877126053765,4
浓,47,4,3.234042553191489,30,3.3,1410,0.9260872142503292,4
糟,64,1,2.812499999999999,22,3.045454545454545,1408,0.926222705851967,4
伟,44,2,3.227272727272727,32,3.062499999999999,1408,0.9263158563280929,4
浅,61,4,3.60655737704918,23,3.217391304347826,1403,0.9264449967609039,4
兽,61,3,3.114754098360655,23,3.217391304347826,1403,0.9265741371937148,4
推,40,2,3.199999999999999,35,3.2,1400,0.9266588194447385,4
拾,50,3,3.14,28,3.214285714285714,1400,0.926764672258518,4
聚,41,3,3.48780487804878,34,3.470588235294117,1394,0.9268514715658172,4
差,41,2,3.390243902439024,34,3.38235294117647,1394,0.9269382708731163,4
尝,51,2,2.9215686274509802,27,2.962962962962963,1377,0.9270462407431714,4
浮,51,1,3.039215686274509,27,3.0,1377,0.9271542106132266,4
猛,43,3,3.046511627906977,32,3.1875,1376,0.9272452440330768,4
泳,43,1,2.86046511627907,32,2.749999999999999,1376,0.9273362774529272,4
埋,49,2,2.9591836734693873,28,3.107142857142857,1372,0.9274400132104311,4
蘑,59,1,2.76271186440678,23,2.8260869565217392,1357,0.927564919530691,4
馆,52,3,3.384615384615384,26,3.346153846153846,1352,0.9276750064570216,4
霜,42,2,2.595238095238095,32,2.71875,1344,0.9277639228205964,4
曹,133,3,2.842105263157895,10,3.1,1330,0.9280454913052498,4
义,39,2,2.923076923076923,34,2.9117647058823533,1326,0.9281280564999979,4
洲,49,2,2.857142857142856,27,3.0,1323,0.9282317922575017,4
划,44,3,3.5,30,3.3666666666666663,1320,0.9283249427336278,4
致,44,4,3.409090909090909,30,3.4,1320,0.9284180932097537,4
纳,55,3,3.509090909090909,24,3.5,1320,0.9285345313049111,4
呆,41,2,3.560975609756097,32,3.53125,1312,0.9286213306122103,4
级,41,3,3.146341463414634,32,3.25,1312,0.9287081299195096,4
拼,41,4,2.536585365853658,32,2.40625,1312,0.9287949292268087,4
威,57,3,3.175438596491228,23,3.260869565217391,1311,0.9289156014345173,4
性,45,2,3.155555555555555,29,3.241379310344827,1305,0.9290108689669189,4
哟,50,1,2.8,26,3.076923076923077,1300,0.9291167217806984,4
萝,59,1,2.440677966101695,22,2.40909090909091,1298,0.9292416281009582,4
钓,68,3,2.808823529411765,19,3.052631578947368,1292,0.9293855879276983,4
胜,43,3,3.511627906976744,30,3.4666666666666672,1290,0.9294766213475487,4
夸,46,1,3.239130434782609,28,3.1428571428571432,1288,0.9295740059362257,4
浑,39,3,3.307692307692307,33,3.363636363636363,1287,0.9296565711309738,4
邮,80,4,3.25,16,2.875,1280,0.929825935633021,4
鸽,64,1,2.828125,20,2.75,1280,0.9299614272346588,4
筑,44,3,3.409090909090909,29,3.379310344827586,1276,0.9300545777107847,4
祝,49,3,3.204081632653061,26,3.115384615384615,1274,0.9301583134682886,4
麦,53,3,3.056603773584906,24,2.958333333333333,1272,0.9302705174508948,4
守,41,3,3.24390243902439,31,3.161290322580645,1271,0.9303573167581941,4
烂,41,4,3.292682926829268,31,3.225806451612903,1271,0.9304441160654933,4
股,41,2,3.24390243902439,31,3.193548387096774,1271,0.9305309153727924,4
宫,42,2,3.0,30,2.9,1260,0.9306198317363672,4
辛,45,1,3.111111111111111,28,3.1428571428571432,1260,0.9307150992687687,4
区,43,3,3.44186046511628,29,3.413793103448276,1247,0.9308061326886191,4
蹲,43,2,3.116279069767442,29,3.137931034482758,1247,0.9308971661084695,4
肩,40,3,2.7750000000000012,31,2.806451612903225,1240,0.930981848359493,4
贺,62,4,2.838709677419355,20,3.05,1240,0.9311131058485796,4
剩,41,2,3.414634146341464,30,3.3,1230,0.9311999051558788,4
枯,41,3,3.439024390243902,30,3.333333333333333,1230,0.9312867044631781,4
柴,51,3,3.117647058823529,24,3.166666666666666,1224,0.9313946743332331,4
司,58,1,2.758620689655172,21,2.761904761904762,1218,0.9315174635972173,4
帝,55,2,3.272727272727273,22,3.227272727272727,1210,0.9316339016923748,4
式,40,2,3.275,30,3.133333333333333,1200,0.9317185839433983,4
投,40,2,3.4000000000000012,30,3.3666666666666663,1200,0.931803266194422,4
甩,48,2,3.291666666666666,25,3.12,1200,0.9319048848956503,4
托,46,3,3.3260869565217392,26,3.038461538461538,1196,0.9320022694843274,4
昆,46,4,3.108695652173913,26,3.269230769230769,1196,0.9320996540730045,4
碎,41,3,3.1219512195121952,29,3.068965517241379,1189,0.9321864533803037,4
良,54,3,3.092592592592592,22,3.181818181818181,1188,0.9323007744191856,4
勤,38,3,3.1315789473684212,31,3.064516129032258,1178,0.932381222557658,4
薄,47,3,3.127659574468085,25,3.16,1175,0.9324807242026107,4
店,51,4,3.313725490196078,23,3.217391304347826,1173,0.9325886940726659,4
孤,45,2,3.066666666666667,26,2.923076923076922,1170,0.9326839616050674,4
迟,45,1,3.111111111111111,26,3.038461538461538,1170,0.9327792291374689,4
调,35,3,3.314285714285714,33,3.303030303030303,1155,0.9328533261071146,4
梁,55,3,3.454545454545454,21,3.095238095238095,1155,0.9329697642022721,4
渴,48,1,2.666666666666666,24,2.833333333333332,1152,0.9330713829035003,4
嗓,50,2,3.26,23,3.434782608695652,1150,0.9331772357172798,4
套,41,3,3.073170731707317,28,3.1428571428571432,1148,0.933264035024579,4
芳,44,1,3.227272727272727,26,3.115384615384615,1144,0.933357185500705,4
叠,52,1,3.230769230769231,22,3.0,1144,0.9334672724270356,4
曾,44,3,3.409090909090909,26,3.153846153846153,1144,0.9335604229031617,4
郑,52,1,3.576923076923077,22,3.409090909090909,1144,0.9336705098294923,4
矮,52,1,3.0,22,3.045454545454545,1144,0.9337805967558229,4
蒲,52,2,3.057692307692307,22,2.772727272727273,1144,0.9338906836821537,4
裳,57,3,3.350877192982456,20,2.7,1140,0.9340113558898623,4
耐,38,3,3.5,30,3.4666666666666672,1140,0.9340918040283347,4
仿,38,1,3.184210526315789,30,3.233333333333333,1140,0.9341722521668071,4
唤,42,3,3.309523809523809,27,3.0,1134,0.9342611685303819,4
止,39,3,3.4358974358974352,29,3.448275862068965,1131,0.9343437337251299,4
猜,47,2,2.914893617021276,24,2.75,1128,0.9344432353700826,4
枪,45,3,3.355555555555555,25,3.24,1125,0.9345385029024842,4
评,45,3,3.488888888888889,25,3.44,1125,0.9346337704348857,4
盯,40,3,3.075,28,3.071428571428571,1120,0.9347184526859093,4
维,56,3,2.553571428571428,20,2.9,1120,0.9348370078373424,4
秀,40,1,2.95,28,2.8928571428571432,1120,0.9349216900883659,4
璃,43,4,3.255813953488372,26,3.307692307692307,1118,0.9350127235082163,4
抢,43,3,3.441860465116279,26,3.307692307692307,1118,0.9351037569280667,4
渔,53,3,3.528301886792452,21,3.19047619047619,1113,0.9352159609106729,4
杜,41,4,3.6829268292682933,27,3.666666666666666,1107,0.9353027602179721,4
亭,65,4,3.415384615384615,17,3.117647058823529,1105,0.9354403688758854,4
填,46,4,3.847826086956522,24,3.833333333333333,1104,0.9355377534645626,4
卷,38,2,3.078947368421052,29,3.034482758620689,1102,0.935618201603035,4
帆,39,1,2.9230769230769242,28,2.892857142857142,1092,0.935700766797783,4
创,34,1,2.235294117647059,32,2.25,1088,0.9357727467111531,4
伦,64,2,3.1875,17,3.294117647058823,1088,0.9359082383127908,4
优,35,2,3.542857142857142,31,3.516129032258064,1085,0.9359823352824365,4
附,43,1,3.511627906976744,25,3.36,1075,0.9360733687022869,4
竿,43,1,3.348837209302325,25,3.08,1075,0.9361644021221373,4
般,37,4,3.54054054054054,29,3.5172413793103443,1073,0.936242733204334,4
瑰,67,4,3.567164179104477,16,3.375,1072,0.9363845759747985,4
压,41,4,3.268292682926829,26,3.230769230769231,1066,0.9364713752820978,4
闭,38,2,2.894736842105263,28,2.928571428571428,1064,0.9365518234205702,4
征,53,2,3.773584905660377,20,3.5,1060,0.9366640274031764,4
酸,48,3,3.416666666666666,22,3.272727272727273,1056,0.9367656461044047,4
航,48,4,3.291666666666666,22,3.0,1056,0.9368672648056331,4
纹,48,4,3.3125,22,3.409090909090909,1056,0.9369688835068614,4
智,39,2,3.102564102564102,27,3.185185185185185,1053,0.9370514487016094,4
怜,39,4,3.384615384615384,27,3.222222222222222,1053,0.9371340138963574,4
奥,42,2,3.1428571428571432,25,3.12,1050,0.9372229302599322,4
仍,35,3,3.371428571428571,30,3.333333333333333,1050,0.9372970272295779,4
票,75,2,3.266666666666667,14,2.928571428571428,1050,0.9374558064502471,4
艺,42,4,3.452380952380952,25,3.4,1050,0.9375447228138218,4
欣,36,2,3.527777777777777,29,3.448275862068965,1044,0.9376209368397431,4
杆,52,3,2.865384615384616,20,3.2,1040,0.9377310237660738,4
莉,65,1,3.338461538461538,16,3.125,1040,0.9378686324239871,4
普,40,4,3.15,26,3.269230769230769,1040,0.9379533146750106,4
叭,49,2,3.040816326530612,21,2.904761904761904,1029,0.9380570504325146,4
确,38,4,3.578947368421052,27,3.555555555555555,1026,0.938137498570987,4
玻,41,4,3.219512195121951,25,3.2800000000000002,1025,0.9382242978782862,4
译,32,1,3.0625,32,3.0625,1024,0.9382920436791051,4
佚,32,2,3.78125,32,3.78125,1024,0.9383597894799239,4
喂,35,4,2.971428571428571,29,2.862068965517241,1015,0.9384338864495696,4
轰,46,2,3.543478260869565,22,3.272727272727273,1012,0.9385312710382467,4
奖,44,3,3.340909090909091,23,3.217391304347826,1012,0.9386244215143726,4
磨,48,1,3.208333333333333,21,3.1428571428571432,1008,0.938726040215601,4
踩,42,1,3.214285714285713,24,3.0,1008,0.9388149565791758,4
未,53,4,3.433962264150943,19,3.210526315789474,1007,0.938927160561782,4
沟,59,3,3.338983050847457,17,3.4117647058823533,1003,0.9390520668820419,4
献,40,4,3.174999999999999,25,3.16,1000,0.9391367491330654,4
塔,50,4,2.579999999999999,20,2.65,1000,0.939242601946845,4
既,37,4,3.702702702702702,27,3.592592592592592,999,0.9393209330290417,4
嚷,37,3,3.27027027027027,27,3.259259259259259,999,0.9393992641112386,4
顽,33,1,2.939393939393939,30,2.9666666666666672,990,0.9394691269683331,4
汪,55,2,2.727272727272727,18,3.0,990,0.9395855650634906,4
辆,43,2,3.093023255813953,23,2.956521739130434,989,0.9396765984833408,4
桑,52,3,3.538461538461538,19,3.31578947368421,988,0.9397866854096716,4
抽,38,3,3.342105263157894,26,3.423076923076923,988,0.939867133548144,4
务,34,2,3.294117647058823,29,3.241379310344827,986,0.939939113461514,4
舌,41,2,2.707317073170732,24,2.708333333333333,984,0.9400259127688132,4
耀,35,4,3.428571428571428,28,3.357142857142857,980,0.9401000097384589,4
绳,36,2,2.805555555555555,27,2.851851851851851,972,0.9401762237643801,4
晓,54,2,3.0,18,3.333333333333333,972,0.9402905448032619,4
裤,54,3,3.5,18,3.333333333333333,972,0.9404048658421438,4
挤,36,2,3.333333333333334,27,3.259259259259259,972,0.9404810798680651,4
烦,36,4,3.194444444444444,27,3.185185185185185,972,0.9405572938939862,4
啄,54,2,2.944444444444444,18,2.7222222222222223,972,0.9406716149328681,4
卜,54,1,2.370370370370371,18,2.166666666666667,972,0.94078593597175,4
呜,51,2,3.098039215686274,19,3.157894736842105,969,0.9408939058418051,4
齿,44,3,3.477272727272727,22,3.136363636363636,968,0.940987056317931,4
踢,42,2,2.547619047619046,23,2.565217391304347,966,0.9410759726815058,4
尼,64,2,3.281249999999999,15,3.066666666666667,960,0.9412114642831436,4
染,33,1,3.212121212121212,29,3.137931034482758,957,0.941281327140238,4
疲,33,3,3.454545454545454,29,3.448275862068965,957,0.9413511899973325,4
健,38,3,3.0,25,3.12,950,0.9414316381358049,4
骨,38,3,3.263157894736842,25,3.2,950,0.9415120862742773,4
寄,43,3,2.837209302325581,22,3.045454545454545,946,0.9416031196941277,4
播,35,4,3.0,27,3.074074074074074,945,0.9416772166637734,4
坪,45,2,2.8888888888888893,21,2.952380952380952,945,0.9417724841961749,4
塞,41,2,3.219512195121951,23,3.043478260869565,943,0.9418592835034741,4
努,36,2,3.25,26,3.115384615384615,936,0.9419354975293953,4
吴,39,2,2.897435897435897,24,2.75,936,0.9420180627241433,4
凳,49,3,3.183673469387755,19,3.31578947368421,931,0.9421217984816472,4
陶,44,1,2.772727272727273,21,2.761904761904762,924,0.9422149489577732,4
胸,40,1,3.199999999999999,23,3.260869565217391,920,0.9422996312087968,4
杀,40,3,3.425,23,3.304347826086956,920,0.9423843134598204,4
舍,34,4,2.9117647058823533,27,3.111111111111111,918,0.9424562933731905,4
扶,34,4,3.470588235294117,27,3.481481481481481,918,0.9425282732865605,4
